Num_Acc;catr;circ;nbv;vosp;prof;plan;larrout;surf;infra;situ;vma
202200000493;4;-1;1;0;2;3;3;1;0;1;80
202200000494;4;3;2;0;1;1; -1;1;0;1;30
202200000495;4;1;2;0;1;1;5;1;0;1;50
202200000496;4;2;0;0;1;1; -1;1;0;1;50
202200000497;3;2;1;0;1;1; -1;1;0;1;50
202200000498;3;2;2;0;2;1; -1;1;0;1;80
202200000499;3;2;2;0;1;1; -1;1;0;1;80
202200000500;7;2;2;0;1;1; -1;1;0;1;30
202200000501;3;2;2;0;2;3; -1;1;0;3;90
202200000502;4;2;2;0;1;1;4;1;0;8;50
202200000503;3;2;2;0;2;2; -1;1;0;3;80
202200000504;2;2;2;0;1;1; -1;1;0;3;60
202200000505;4;2;2;0;1;1; -1;1;0;1;30
202200000506;3;2;2;0;1;1; -1;1;0;3;80
202200000507;4;2;2;1;1;3;4;1;0;1;50
202200000508;3;2;2;0;1;1; -1;1;0;1;80
202200000509;1;2;3;0;1;1;"13;5";1;0;1;130
202200000510;3;1;1;0;1;2; -1;1;5;1;50
202200000511;4;2;4;3;1;1; -1;1;0;6;50
202200000512;2;2;2;0;1;1; -1;1;0;1;50
202200000513;1;3;6;0;1;1;"13;5";1;8;1;90
202200000514;4;1;1;0;1;1; -1;1;0;4;50
202200000515;4;2;2;0;1;1;5;1;0;1;50
202200000516;4;2;2;0;1;1; -1;1;0;3;50
202200000517;3;2;2;0;1;1; -1;2;0;1;80
202200000518;4;2;2;0;2;1;7;2;0;1;50
202200000519;3;1;1;0;1;3;3;1;5;1;50
202200000520;4;2;2;0;1;1; -1;1;0;1;50
202200000521;4;2;2;0;2;1; -1;1;0;1;50
202200000522;2;2;2;0;1;1; -1;1;0;1;70
202200000523;3;3;2;0;4;2; -1;2;0;8;80
202200000524;3;2;2;0;1;1; -1;1;9;1;80
202200000525;7;2;2;0;1;1; -1;1;0;1;90
202200000526;1;3;5;0;1;1; -1;1;0;1;130
202200000527;4;2;2;0;1;1;4;1;0;1;50
202200000528;3;2;2;0;1;3; -1;1;0;1;90
202200000529;3;2;2;0;1;1; -1;1;0;1;80
202200000530;6;-1; -1;0;2;1;6;1;0;1;50
202200000531;3;2;3;0;1;1; -1;2;5;1;80
202200000532;7;2;2;0;2;2; -1;1;0;1;80
202200000533;4;2;2;0;2;1; -1;1;5;1;70
202200000534;3;2;2;0;1;1; -1;1;0;1;80
202200000535;1;1;3;0;1;1; -1;1;0;1;90
202200000536;3;2;2;0;1;1; -1;1;0;1;80
202200000537;4;2;2;0;1;2; -1;1;0;3;-1
202200000538;3;2;2;0;2;3; -1;2;0;1;60
202200000539;1;2;3;0;1;1; -1;1;0;3;130
202200000540;2;2;2;0;1;1; -1;1;0;1;70
202200000541;3;3;2;0;1;1;4;1;0;1;30
202200000542;4;2;0;0;1;1; -1;2;0;1;50
202200000543;3;2;2;0;1;2; -1;1;0;1;70
202200000544;3;2;2;0;2;3;7;1;2;8;80
202200000545;3;2;1;0;1;1; -1;1;0;1;80
202200000546;7;2;2;-1;1;1;7;1;0;1;-1
202200000547;3;2;2;0;2;1; -1;1;0;1;80
202200000548;3;2;2;0;2;3; -1;2;0;8;80
202200000549;4;2;2;0;1;1; -1;1;0;1;50
202200000550;3;2;2;0;2;1; -1;1;0;1;80
202200000551;3;2;2;0;2;3; -1;2;0;3;90
202200000552;3;-1;2;0;-1;2; -1;1;0;1;50
202200000553;2;3;4;0;1;1; -1;1;0;1;70
202200000554;3;2;2;0;1;1; -1;1;0;2;-1
202200000555;6;-1; -1;0;1;1; -1;1;1;8;20
202200000556;3;2;2;0;1;3; -1;1;0;4;50
202200000557;3;2;2;0;1;2; -1;1;0;1;80
202200000558;3;2;2;0;1;2; -1;1;0;3;90
202200000559;4;2;2;0;2;2;4;9;0;8;40
202200000560;3;2;2;0;1;1; -1;1;0;1;90
202200000561;4;4;2;0;1;1;5;1;0;1;-1
202200000562;3;2;2;0;1;1; -1;1;0;1;80
202200000563;3;2;2;0;2;1; -1;2;0;3;80
202200000564;4;2;2;0;1;1; -1;2;0;1;50
202200000565;2;2;2;0;1;1; -1;1;0;1;80
202200000566;9;3;2;0;1;1; -1;1;0;1;50
202200000567;4;2; -1;-1;1;1; -1;1;0;1;-1
202200000568;3;2;2;0;1;1; -1;1;0;1;70
202200000569;4;-1;0;0;1;1; -1;9;9;8;50
202200000570;3;2;2;0;1;1; -1;1;0;1;50
202200000571;4;2;2;0;1;1; -1;1;0;1;50
202200000572;3;2;2;0;1;1; -1;1;0;1;80
202200000573;4;1;1;0;1;1; -1;1;6;1;15
202200000574;4;1;1;0;1;1;"3;5";1;0;4;30
202200000575;3;2;2;0;1;1; -1;1;0;1;80
202200000576;3;2;2;0;2;2; -1;1;0;3;80
202200000577;3;2;2;0;1;2; -1;1;0;1;80
202200000578;3;2;2;0;2;1;5;1;0;1;80
202200000579;4;2;2;0;1;1;4;1;0;1;50
202200000580;3;-1;1;0;1;1; -1;9;0;3;90
202200000581;3;2;2;0;1;1; -1;1;0;1;90
202200000582;4;2;4;0;1;1; -1;9;5;1;50
202200000583;1;3;4;0;4;2; -1;1;3;1;90
202200000584;4;2;2;0;1;2; -1;1;2;3;30
202200000585;3;2;2;0;2;1; -1;2;0;1;80
202200000586;1;-1;2;0;1;1; -1;1;0;1;90
202200000587;2;3;4;0;1;2; -1;1;0;1;110
202200000588;1;3;3;0;1;1; -1;1;0;1;90
202200000589;1;3;6;0;1;1; -1;1;0;1;110
202200000590;3;2;2;0;1;1; -1;1;0;1;80
202200000591;1;-1;3;0;1;1; -1;1;0;1;90
202200000592;4;2;2;0;1;1;6;2;0;1;30
202200000593;3;2;2;0;1;1; -1;2;0;1;30
202200000594;1;3;2;0;1;1; -1;1;0;1;90
202200000595;3;2;2;0;2;1; -1;1;0;1;50
202200000596;4;2;2;0;1;1;4;1;0;1;50
202200000597;1;3;4;0;1;1; -1;1;1;1;70
202200000598;3;2;2;-1;2;2; -1;1;0;1;90
202200000599;1;3;4;0;1;1; -1;1;2;1;70
202200000600;3;2;2;0;2;3; -1;1;0;1;80
202200000601;2;3;4;0;1;2; -1;1;0;1;110
202200000602;2;1;1;0;1;3; -1;2;3;1;50
202200000603;4;4;2;0;1;3; -1;1;5;1;50
202200000604;1;1;1;0;1;3; -1;1;3;1;50
202200000605;2;2;2;-1;-1;1; -1;1;-1;1;-1
202200000606;2;3;6;0;1;1; -1;1;0;1;90
202200000607;3;2;2;0;2;3; -1;1;0;1;70
202200000608;3;2;2;0;1;1; -1;1;0;1;80
202200000609;1;-1;2;0;2;1; -1;1;0;1;110
202200000610;1;1;3;0;1;1; -1;1;0;1;90
202200000611;1;1;3;0;1;1; -1;1;1;1;70
202200000612;1;1;2;3;1;2; -1;2;3;1;90
202200000613;6;-1; -1;0;4;1;5;2;0;8;30
202200000614;1;-1;2;0;1;1; -1;1;0;1;110
202200000615;3;2;1;0;1;1; -1;1;0;1;50
202200000616;4;2;2;0;1;1;5;1;0;8;10
202200000617;3;3;8;0;1;1; -1;1;3;1;90
202200000618;3;3;2;0;1;1; -1;1;0;1;90
202200000619;1;3;6;0;1;1; -1;1;0;1;90
202200000620;1;3;4;0;1;1; -1;1;0;1;130
202200000621;3;2;2;0;2;2; -1;7;0;3;50
202200000622;4;3;2;0;2;1; -1;1;0;1;50
202200000623;1;3;7;0;1;1; -1;1;0;1;90
202200000624;2;2;4;0;2;1; -1;2;0;1;110
202200000625;3;2;2;0;1;1; -1;1;0;1;-1
202200000626;2;3;4;0;1;1; -1;1;0;1;90
202200000627;3;2;2;0;1;1; -1;2;0;3;80
202200000628;2;3;4;0;1;1; -1;1;0;1;110
202200000629;3;2;2;0;2;1; -1;5;0;1;90
202200000630;1;1;3;0;1;1; -1;1;1;1;90
202200000631;3;2;2;0;3;1; -1;2;0;3;90
202200000632;1;1;2;0;3;3; -1;8;9;1;50
202200000633;3;2;2;0;1;1;4;1;0;1;50
202200000634;4;2;4;0;4;3; -1;1;5;1;50
202200000635;2;3;4;0;1;1; -1;1;0;1;110
202200000636;3;2;2;0;1;1; -1;1;0;1;80
202200000637;1;3;8;0;1;1; -1;1;2;1;90
202200000638;2;2;2;0;1;1; -1;2;1;1;70
202200000639;4;1;0;0;1;1; -1;1;0;1;50
202200000640;3;2;1;0;1;1; -1;1;0;1;50
202200000641;3;2;2;0;2;2; -1;2;0;1;50
202200000642;3;3;2;0;1;1; -1;1;0;1;50
202200000643;7;3;4;0;1;1; -1;1;1;1;70
202200000644;4;2;2;0;1;1; -1;1;0;1;50
202200000645;6;-1;0;0;1;1; -1;2;9;1;30
202200000646;3;2;2;0;1;1; -1;1;0;4;30
202200000647;3;2; -1;0;1;1; -1;1;0;1;50
202200000648;2;2;2;0;1;1; -1;1;0;1;70
202200000649;4;2;2;0;2;2;4;1;0;3;50
202200000650;3;2;2;0;2;4; -1;1;0;1;80
202200000651;2;2;2;0;2;1; -1;1;0;1;90
202200000652;3;2;2;1;1;1; -1;1;0;1;50
202200000653;3;2;2;0;1;1; -1;1;0;8;80
202200000654;3;2;2;0;2;3; -1;1;0;1;80
202200000655;3;2;2;0;1;1; -1;1;0;1;50
202200000656;2;3;4;0;1;1; -1;1;0;1;110
202200000657;7;4;3;0;1;1; -1;1;5;8;50
202200000658;4;2;2;0;1;1; -1;1;0;8;50
202200000659;3;2;2;0;1;1; -1;1;0;1;90
202200000660;3;2;2;0;1;1; -1;1;0;1;50
202200000661;4;2;2;0;2;1; -1;1;0;1;80
202200000662;3;2;1;0;1;1;3;2;0;1;70
202200000663;4;2;1;0;1;1; -1;2;0;1;50
202200000664;3;2;2;0;1;1; -1;1;0;1;50
202200000665;3;2;2;0;2;2; -1;1;0;3;80
202200000666;4;2;2;0;2;1; -1;1;0;1;50
202200000667;4;2;2;0;1;1; -1;1;0;1;30
202200000668;4;2;3;1;1;1; -1;1;0;6;30
202200000669;2;3;2;0;2;1; -1;1;0;3;110
202200000670;4;2;2;0;1;1; -1;2;0;1;30
202200000671;4;2;2;2;1;1; -1;1;0;1;50
202200000672;7;2;2;3;2;1; -1;2;5;1;50
202200000673;3;2;2;0;2;3; -1;1;0;1;70
202200000674;4;2;2;1;1;1; -1;1;9;1;50
202200000675;4;2;4;0;4;2; -1;2;5;8;50
202200000676;3;2;3;0;2;3; -1;1;0;1;50
202200000677;4;-1;1;0;1;1; -1;1;0;8;50
202200000678;4;1;1;0;1;1; -1;1;0;1;30
202200000679;4;2;1;0;2;1; -1;1;0;1;50
202200000680;7;1;1;0;1;3; -1;1;2;1;50
202200000681;3;2;4;0;1;1; -1;1;0;1;80
202200000682;4;2;1;0;1;1; -1;1;0;1;30
202200000683;4;2;2;2;1;1;4;1;0;1;30
202200000684;7;2;2;0;1;1; -1;1;0;1;30
202200000685;4;2;3;0;1;1; -1;1;0;1;30
202200000686;3;2;4;0;1;1; -1;1;0;1;50
202200000687;2;3;4;0;1;1; -1;1;5;1;50
202200000688;4;2;2;0;1;1; -1;1;0;1;50
202200000689;4;2;2;0;1;1; -1;1;0;1;50
202200000690;3;3;5;0;1;1; -1;1;0;1;50
202200000691;4;2;2;0;1;1; -1;1;0;1;50
202200000692;4;2;2;2;1;1; -1;1;5;6;20
202200000693;3;1;1;0;1;2; -1;1;0;1;50
202200000694;1;-1;3;0;1;1; -1;1;0;1;90
202200000695;4;2;2;0;1;2; -1;1;0;1;50
202200000696;1;1;2;0;2;1; -1;1;9;1;50
202200000697;3;2;2;-1;1;1; -1;1;5;1;50
202200000698;6;-1;0;0;1;1; -1;1;0;8;10
202200000699;3;1;2;0;1;1; -1;2;0;1;50
202200000700;7;2;2;0;1;1; -1;1;0;1;50
202200000701;4;2;2;0;1;1; -1;1;0;1;50
202200000702;1;3;4;0;1;1; -1;2;1;1;70
202200000703;3;2;2;0;2;1; -1;1;0;1;70
202200000704;4;3;6;3;1;1; -1;1;5;1;50
202200000705;3;2;2;0;1;3; -1;1;0;8;70
202200000706;4;2;2;0;1;1; -1;1;0;1;50
202200000707;2;3;8;0;2;1; -1;1;0;1;110
202200000708;4;3;2;0;1;1; -1;1;0;1;50
202200000709;4;2;2;0;1;1; -1;1;0;1;30
202200000710;4;2;2;0;1;1; -1;1;0;1;50
202200000711;1;1;2;0;1;1; -1;1;1;1;70
202200000712;3;2;3;0;2;1; -1;1;0;1;80
202200000713;1;3;4;0;1;1; -1;5;0;1;110
202200000714;4;2;0;0;1;1; -1;1;0;1;50
202200000715;2;3;1;0;1;1; -1;1;0;1;70
202200000716;4;1;1;1;2;1; -1;1;0;5;30
202200000717;4;2;2;0;1;1; -1;1;0;1;50
202200000718;4;2;2;0;1;1; -1;1;0;1;50
202200000719;1;-1;3;0;1;1; -1;2;0;1;110
202200000720;3;2;2;0;1;1; -1;1;0;1;70
202200000721;1;3;3;0;1;3; -1;1;0;1;110
202200000722;4;2;2;0;1;3; -1;1;0;1;30
202200000723;1;3;3;0;1;1; -1;1;0;1;90
202200000724;3;2;2;0;1;1;4;1;0;1;30
202200000725;4;2;2;0;1;1; -1;1;0;1;50
202200000726;3;2;2;0;1;1;4;1;5;1;50
202200000727;3;2;2;0;1;1; -1;1;0;1;50
202200000728;1;1;2;0;1;1; -1;1;0;1;110
202200000729;4;2;2;0;2;1; -1;1;0;1;30
202200000730;3;2;2;0;2;1;4;1;0;1;50
202200000731;4;2;2;2;1;1;6;1;-1;1;50
202200000732;4;2;2;0;1;1; -1;1;0;1;50
202200000733;1;3;8;0;1;2; -1;2;0;1;90
202200000734;3;2;3;0;1;1; -1;1;5;1;70
202200000735;4;2;2;0;1;1; -1;1;0;1;50
202200000736;1;3;6;0;1;1; -1;1;0;1;110
202200000737;4;1;2;0;1;2; -1;1;0;1;30
202200000738;3;2;2;0;1;2; -1;1;0;1;-1
202200000739;4;3;2;2;1;1; -1;1;0;1;30
202200000740;1;3;8;0;1;1; -1;1;0;1;110
202200000741;4;-1;2;0;1;1; -1;1;0;1;30
202200000742;4;2;2;0;1;1;4;1;0;1;50
202200000743;1;3;6;0;1;1; -1;1;0;1;110
202200000744;3;2;2;0;1;1; -1;1;0;1;80
202200000745;1;3;4;0;2;2; -1;2;0;1;70
202200000746;7;2;2;0;1;1; -1;1;5;1;30
202200000747;4;2;2;0;1;1; -1;1;0;1;50
202200000748;1;3;8;0;1;1; -1;2;0;1;90
202200000749;4;2;4;0;1;1; -1;1;0;1;50
202200000750;1;3;5;0;1;2; -1;2;0;1;70
202200000751;4;-1;0;0;1;1; -1;1;9;4;50
202200000752;4;2;2;0;2;1; -1;1;0;1;30
202200000753;1;3;4;0;1;1; -1;1;0;1;90
202200000754;2;3;7;0;1;1; -1;1;0;1;90
202200000755;1;1;3;0;1;1; -1;2;0;1;90
202200000756;3;1;2;0;1;1; -1;1;0;1;50
202200000757;2;1;1;0;1;1; -1;1;3;1;70
202200000758;3;2;2;0;1;1; -1;1;0;1;90
202200000759;7;3;5;0;2;1; -1;1;0;1;50
202200000760;1;3;3;0;1;1; -1;1;0;1;90
202200000761;4;1;1;0;1;1; -1;1;0;1;30
202200000762;4;2;4;2;1;3; -1;1;0;1;50
202200000763;3;2;2;0;2;3; -1;1;0;3;80
202200000764;3;3;4;-1;1;1; -1;1;0;1;-1
202200000765;4;1;1;3;2;1; -1;1;0;6;5
202200000766;4;2;2;2;2;2; -1;1;0;1;50
202200000767;4;2;2;0;1;1; -1;1;1;8;10
202200000768;4;2;2;0;3;3; -1;1;0;8;70
202200000769;4;3;2;1;1;1; -1;1;5;1;30
202200000770;4;1;1;0;1;1; -1;1;0;1;50
202200000771;4;2;2;0;1;3; -1;1;9;1;50
202200000772;3;3;2;0;2;1; -1;2;0;1;50
202200000773;1;3;4;0;1;1; -1;1;0;1;90
202200000774;4;2;2;0;1;1; -1;1;0;1;50
202200000775;3;2;1;0;3;4; -1;1;0;1;50
202200000776;3;-1; -1;0;1;1; -1;1;0;1;50
202200000777;4;2;2;0;1;1; -1;1;0;1;50
202200000778;3;3;2;0;1;4; -1;1;0;1;50
202200000779;4;-1;1;0;2;1; -1;1;0;1;50
202200000780;1;3;2;0;1;1; -1;1;0;1;90
202200000781;4;2;2;0;1;1; -1;1;0;1;70
202200000782;4;1; -1;2;1;1; -1;1;9;5;50
202200000783;4;2;2;2;1;1; -1;1;0;5;50
202200000784;3;2;2;0;1;1; -1;1;0;1;50
202200000785;4;3;4;0;1;1; -1;1;0;1;50
202200000786;4;2;2;0;1;1; -1;1;5;1;50
202200000787;3;2;2;0;1;1; -1;1;0;1;90
202200000788;3;1;2;0;1;3; -1;1;5;1;50
202200000789;2;-1;4;0;1;3; -1;1;9;1;70
202200000790;2;2;4;0;1;3; -1;1;0;1;90
202200000791;3;2;2;0;1;1; -1;1;6;1;50
202200000792;4;-1;2;0;2;1; -1;1;0;1;50
202200000793;4;2;4;0;2;1; -1;1;0;1;50
202200000794;3;3;2;1;1;3; -1;1;0;5;70
202200000795;3;2;2;0;2;1; -1;1;0;1;50
202200000796;4;2;2;0;1;1; -1;1;0;1;50
202200000797;4;1;1;0;1;1; -1;1;0;1;30
202200000798;4;2;2;0;1;1; -1;2;0;1;50
202200000799;4;2;2;0;2;1; -1;1;0;1;30
202200000800;4;1;1;0;1;1; -1;1;0;1;50
202200000801;4;2;2;0;1;1; -1;1;0;1;50
202200000802;4;1;1;0;1;1; -1;1;0;1;50
202200000803;4;1;1;0;1;1; -1;2;0;1;50
202200000804;4;2;2;0;2;1; -1;1;9;1;50
202200000805;4;2;4;0;1;1; -1;1;0;1;50
202200000806;4;4;2;0;1;3; -1;1;0;1;50
202200000807;4;2;2;0;1;1; -1;1;0;1;50
202200000808;3;2;2;0;2;1; -1;1;0;1;70
202200000809;4;2;2;0;2;3; -1;2;0;1;50
202200000810;4;2;1;0;1;2; -1;1;0;8;50
202200000811;3;2;2;0;1;3; -1;2;0;1;50
202200000812;4;2;2;0;1;1; -1;1;0;1;50
202200000813;3;2;2;0;1;1; -1;1;0;1;80
202200000814;3;2;2;0;1;1; -1;1;0;1;50
202200000815;4;1;2;0;2;2; -1;1;0;1;50
202200000816;4;2;2;0;1;1; -1;1;0;1;50
202200000817;3;1;2;0;1;4; -1;1;5;1;80
202200000818;4;1;3;2;1;1; -1;1;0;1;50
202200000819;4;1;2;0;1;1; -1;1;0;6;30
202200000820;4;2;2;0;1;1; -1;1;0;1;50
202200000821;4;3;4;0;1;1; -1;1;8;8;30
202200000822;4;2;2;0;1;1; -1;1;5;1;50
202200000823;4;1;4;0;1;2; -1;1;0;1;70
202200000824;3;2;2;0;1;1; -1;1;4;6;70
202200000825;4;3;4;0;1;1; -1;1;0;1;50
202200000826;4;1;4;0;1;1; -1;1;0;1;70
202200000827;3;2;3;2;1;3; -1;1;5;1;50
202200000828;4;1;4;3;1;1; -1;1;0;1;50
202200000829;4;1;4;0;1;1; -1;1;0;1;70
202200000830;4;1;1;0;1;1; -1;1;0;1;50
202200000831;4;3;3;0;1;1; -1;1;0;1;30
202200000832;4;2;2;2;2;1; -1;1;0;1;30
202200000833;4;2;2;0;1;1; -1;1;0;1;30
202200000834;3;1;2;0;1;1; -1;1;0;1;50
202200000835;4;2;2;0;2;3; -1;1;0;1;30
202200000836;2;2;0;0;1;1; -1;1;0;1;50
202200000837;3;2;4;0;1;1; -1;2;5;1;50
202200000838;4;2;2;2;1;1; -1;1;0;5;30
202200000839;7;2;2;0;1;1; -1;1;0;1;50
202200000840;3;2;2;0;1;4; -1;2;0;1;80
202200000841;4;2;3;3;1;1; -1;1;0;1;30
202200000842;3;3;2;0;3;2; -1;2;2;3;80
202200000843;4;2;2;0;1;1; -1;2;0;1;50
202200000844;4;2;2;0;1;1; -1;1;0;1;30
202200000845;3;2;2;0;1;1; -1;2;0;1;80
202200000846;7;3;4;0;1;1; -1;1;0;1;50
202200000847;4;1;4;1;3;1; -1;1;0;1;30
202200000848;4;3;1;1;1;1;"3;5";2;0;1;50
202200000849;6;2;2;0;1;1; -1;2;0;1;50
202200000850;4;1;1;0;1;1; -1;1;0;1;50
202200000851;4;2;2;0;1;1; -1;1;0;1;30
202200000852;3;2;2;0;2;3; -1;2;0;1;70
202200000853;7;2;2;0;1;1; -1;1;0;1;50
202200000854;4;2;2;0;1;1; -1;1;0;1;30
202200000855;3;2;2;1;1;1; -1;1;0;1;50
202200000856;4;3;4;1;1;1; -1;1;0;1;30
202200000857;4;1;1;0;1;1; -1;1;0;4;30
202200000858;3;1;1;0;1;2; -1;1;9;1;50
202200000859;4;2;2;0;1;1; -1;1;0;1;30
202200000860;4;1;0;0;1;1; -1;1;0;4;30
202200000861;4;1;1;3;1;1; -1;1;0;1;50
202200000862;4;1;1;0;1;1; -1;1;0;1;30
202200000863;3;2;2;0;1;1; -1;2;5;1;50
202200000864;4;2;2;1;1;1; -1;1;0;1;30
202200000865;4;1;2;0;1;1; -1;1;0;1;50
202200000866;4;2;2;0;1;1; -1;1;2;1;50
202200000867;4;1;2;0;1;1; -1;2;0;1;50
202200000868;4;2;2;0;1;1; -1;1;0;1;50
202200000869;4;1;1;2;2;1; -1;1;0;1;30
202200000870;4;1;3;1;1;1; -1;1;5;1;50
202200000871;3;2;2;0;1;1; -1;7;0;3;90
202200000872;3;2;2;0;1;1; -1;1;0;1;50
202200000873;4;2;1;0;2;1; -1;1;8;1;50
202200000874;3;2;2;2;1;1; -1;1;5;1;70
202200000875;2;1;6;0;1;1; -1;1;3;1;90
202200000876;3;2;2;0;1;1; -1;2;0;1;50
202200000877;2;3;4;0;1;1; -1;1;0;6;50
202200000878;4;2;2;0;1;3; -1;1;0;1;50
202200000879;4;2;2;0;1;1; -1;1;0;1;50
202200000880;3;2;2;0;2;1; -1;1;0;1;50
202200000881;4;3;2;0;1;1; -1;1;0;1;30
202200000882;3;2;2;0;2;2; -1;2;0;3;70
202200000883;4;2;4;1;1;1; -1;1;0;1;50
202200000884;4;2;4;0;1;1; -1;1;0;1;50
202200000885;4;2;4;3;1;1; -1;1;0;1;50
202200000886;4;3;4;0;1;1; -1;2;0;1;50
202200000887;4;2;2;0;1;1; -1;1;0;1;50
202200000888;3;1;3;0;1;1; -1;1;0;1;90
202200000889;4;1;2;0;2;1; -1;2;5;1;50
202200000890;3;3;4;0;1;1; -1;1;9;1;50
202200000891;4;1;1;0;1;1; -1;1;0;4;30
202200000892;4;1;2;0;1;1; -1;1;0;1;50
202200000893;3;1;1;0;1;1; -1;1;5;1;50
202200000894;4;1;1;3;1;1; -1;1;9;1;50
202200000895;4;1;1;0;1;1; -1;1;0;1;30
202200000896;4;1;1;0;1;2; -1;2;0;1;50
202200000897;3;2;2;0;1;1; -1;2;0;3;80
202200000898;7;1;0;0;3;1; -1;1;0;1;50
202200000899;3;3;2;0;2;2; -1;2;0;1;90
202200000900;4;1;1;0;2;1; -1;1;3;1;50
202200000901;2;1;1;0;1;2; -1;2;3;1;50
202200000902;3;1;3;0;1;1; -1;1;3;1;50
202200000903;3;2;2;0;1;1; -1;1;0;1;70
202200000904;3;2;2;0;2;1; -1;1;0;3;70
202200000905;7;3;2;0;1;2; -1;1;0;1;50
202200000906;3;2;4;0;1;1; -1;2;5;1;50
202200000907;3;1;1;0;1;1; -1;1;0;1;50
202200000908;4;3;5;0;1;1; -1;1;0;1;50
202200000909;3;2;2;0;1;1; -1;2;3;1;80
202200000910;3;2;2;0;3;3; -1;2;0;1;-1
202200000911;3;2;2;0;1;1; -1;2;0;1;50
202200000912;4;2;1;0;1;1; -1;1;0;8;30
202200000913;3;2;2;0;2;4; -1;1;0;1;80
202200000914;4;2;2;0;2;1; -1;2;0;1;50
202200000915;3;2;2;0;1;1; -1;1;0;1;80
202200000916;3;2;2;0;2;1; -1;2;0;3;80
202200000917;3;2;2;0;2;1; -1;1;0;3;90
202200000918;3;2;2;0;2;2;4;1;0;1;50
202200000919;3;2;2;0;2;1; -1;1;0;1;50
202200000920;3;3;2;0;1;1; -1;1;0;1;70
202200000921;4;1;1;0;1;1; -1;1;0;1;50
202200000922;3;2;2;0;2;2; -1;2;2;1;50
202200000923;4;2;2;3;1;1; -1;1;0;1;50
202200000924;4;2;2;0;1;1; -1;2;0;1;50
202200000925;4;3;3;3;1;1; -1;1;0;1;50
202200000926;3;2;2;0;1;1; -1;5;0;8;50
202200000927;3;2;2;0;1;1; -1;1;0;1;80
202200000928;4;2;4;2;1;1; -1;2;0;5;30
202200000929;3;2;2;0;1;1; -1;1;5;1;50
202200000930;3;2;2;0;1;1; -1;2;0;1;80
202200000931;7;3;2;0;1;1; -1;1;0;1;90
202200000932;4;2;2;2;1;1; -1;1;0;1;30
202200000933;7;3;3;0;1;1; -1;1;0;1;70
202200000934;3;2;2;0;1;1; -1;1;0;8;70
202200000935;2;2;2;0;1;1; -1;2;0;1;50
202200000936;4;2;4;0;1;1; -1;1;0;1;30
202200000937;3;2;2;0;1;1; -1;1;0;5;50
202200000938;3;2;2;0;1;1; -1;2;0;1;50
202200000939;2;1;4;0;1;1; -1;1;0;1;90
202200000940;3;2;2;0;1;1;7;2;0;1;80
202200000941;3;2;2;0;1;1; -1;2;0;8;50
202200000942;3;2;2;0;1;1; -1;2;0;1;50
202200000943;4;2;2;0;1;1; -1;1;0;1;50
202200000944;4;2;2;3;1;1; -1;1;0;1;50
202200000945;3;2;2;0;3;3; -1;1;0;1;50
202200000946;3;3;4;0;1;1; -1;1;0;1;70
202200000947;3;2;4;0;1;1; -1;2;0;1;50
202200000948;2;3;4;0;1;1; -1;1;0;1;90
202200000949;2;3;2;0;1;2; -1;1;5;1;50
202200000950;3;2;4;0;1;1; -1;1;0;1;50
202200000951;3;3;2;0;1;1; -1;1;0;1;90
202200000952;4;2;2;0;1;1; -1;1;0;1;30
202200000953;4;2;2;0;1;1; -1;1;0;1;30
202200000954;4;1;1;0;1;1; -1;1;0;1;50
202200000955;4;3;4;1;1;1; -1;1;0;5;50
202200000956;7;2;2;0;1;1; -1;1;0;1;50
202200000957;3;3;4;0;1;1; -1;1;0;1;50
202200000958;4;1;1;1;1;1; -1;1;2;1;50
202200000959;3;2;2;0;1;1; -1;1;2;1;50
202200000960;3;2;2;0;1;1; -1;1;0;8;50
202200000961;4;-1;0;0;1;1; -1;1;0;1;10
202200000962;7;2;3;3;2;1; -1;1;-1;6;50
202200000963;4;2;5;2;1;1; -1;1;0;1;50
202200000964;3;3;3;0;1;1; -1;1;0;1;70
202200000965;4;1;2;0;1;1; -1;1;9;8;30
202200000966;4;2;2;3;2;3; -1;1;0;1;50
202200000967;7;2;4;3;1;1; -1;1;0;1;50
202200000968;4;3;6;1;1;1; -1;1;0;1;50
202200000969;4;2;2;0;4;1;4;1;0;1;90
202200000970;3;2;3;0;1;1; -1;1;0;1;90
202200000971;3;2;2;0;1;1; -1;1;0;1;50
202200000972;1;-1;5;0;1;1; -1;1;3;3;130
202200000973;4;2;2;0;1;1;4;1;0;1;50
202200000974;3;2;3;0;2;2; -1;1;0;3;90
202200000975;3;2;2;0;1;1; -1;1;0;1;50
202200000976;3;2;2;0;1;1; -1;1;0;1;90
202200000977;1;3;4;0;1;2; -1;1;0;3;130
202200000978;3;2;2;0;1;1; -1;1;0;1;80
202200000979;3;2;2;0;1;1;"5;5";1;0;1;50
202200000980;3;2;2;0;1;3; -1;1;0;3;90
202200000981;3;2;2;0;2;3; -1;1;0;4;80
202200000982;3;2;2;0;2;2; -1;1;0;1;-1
202200000983;3;2;2;0;2;2; -1;1;0;3;80
202200000984;2;2;2;0;1;1;7;1;0;1;80
202200000985;3;2;2;0;2;2; -1;1;0;1;80
202200000986;3;2;2;0;1;1; -1;1;0;1;80
202200000987;3;2;2;0;1;1; -1;1;0;8;80
202200000988;3;2;2;0;2;2; -1;1;0;3;80
202200000989;2;3;4;0;2;1; -1;1;0;1;110
